languageId,coreLanguageId,audioLanguageSlug,canonicalEnglishName,canonicalNameLocales,legacyEnglishNameMirror,bcp47,iso3,source,deletedAt,syncedAt,rawDubRows,rawVideos,rawLeafVideos,rawCollectionVideos,rawSeriesVideos,rawVideosWithDeclaredSource,publishedVideosWithDeclaredSource,publishedLeafDeclaredSources,publishedLeafHls,publishedLeafMux,publishedLeafHlsOnly,publishedCollectionDeclaredSources,publishedSeriesDeclaredSources,watchUnrestrictedPublishedLeafDeclared,curatedDeclaredLeafReferences,approvedCuratedDeclaredLeafReferences,curatedEditorialChoicesWithDeclaredLeafSource,approvedEditorialChoicesWithDeclaredLeafSource,uncuratedDeclaredLeafVideos,manifest_pass,manifest_failed,currentWebDisplayLocale,priorCurrentRecommendationStartUnique,priorCurrentRecommendationEligibleIdCeiling,rawLeafInventoryMeaning
cmok1mu0300wiqsv17nupq2fl,139476,apalai,Apalai,apy|en,Apalai,apy,apy,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokkqw4x024bqscc1tei7c2l,1890,apinaye,Apinaye,apn|en,Apinaye,apn,apn,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokkqvrc0248qsccdnfebg1b,1889,apurina,Apurina,apu|en,Apurina,apu,apu,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokkxtc403u9qscc64xdi5ti,525,arabic-algerian-spoken,"Arabic, Algerian Spoken",ar-arq|en,"Arabic, Algerian Spoken",ar-arq,arq,core,,2026-09-03T07:00:06.934937+00:00,175,175,154,19,2,154,154,154,154,154,0,0,0,154,93,87,71,67,61,0,0,ar,63,152,declared metadata; canonical identity and stream health not guaranteed
cmokkpj3x01suqscc8883q91g,184531,arabic-bedouin,"Arabic, Bedouin",avl|en,"Arabic, Bedouin",avl,avl,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokkrzs102e3qsccd5b0aos5,20531,arabic-chadian-spoken,"Arabic, Chadian Spoken",en,"Arabic, Chadian Spoken",ar-shu,shu,core,,2026-09-03T07:00:06.934937+00:00,105,105,86,19,0,86,86,86,86,86,0,0,0,86,48,46,48,46,38,0,0,ar,42,84,declared metadata; canonical identity and stream health not guaranteed
cmokks03w02e6qsccfw8fypok,20533,arabic-egyptian-colloquial,"Arabic, Egyptian Colloquial",ar-arz|en,"Arabic, Egyptian Colloquial",ar-arz,arz,core,,2026-09-03T07:00:06.934937+00:00,270,270,239,22,9,239,239,239,239,239,0,0,0,239,108,102,86,82,131,0,0,ar,78,236,declared metadata; canonical identity and stream health not guaranteed
cmok1mmgx00upqsv1v5z46s5a,139181,arabic-gulf,Arabic Gulf,ar-afb|en,Arabic Gulf,ar-afb,afb,core,,2026-09-03T07:00:06.934937+00:00,133,133,117,15,1,117,117,117,117,117,0,0,0,117,68,64,58,55,49,0,0,ar,54,117,declared metadata; canonical identity and stream health not guaranteed
cmokl0uo204l6qsccjdn3e5o6,7839,arabic-hassaniya,"Arabic, Hassaniya",en,"Arabic, Hassaniya",ar-mey,mey,core,,2026-09-03T07:00:06.934937+00:00,105,105,86,19,0,86,86,86,86,86,0,0,0,86,48,46,48,46,38,0,0,mey-Latn,0,0,declared metadata; canonical identity and stream health not guaranteed
cmokkppnx01ucqscc3hv65r2u,184592,arabic-hijazi,"Arabic, Hijazi",acw|en,"Arabic, Hijazi",acw,acw,core,,2026-09-03T07:00:06.934937+00:00,77,77,63,14,0,63,63,63,63,63,0,0,0,63,36,35,36,35,27,0,0,en,34,63,declared metadata; canonical identity and stream health not guaranteed
cmokksywb02n3qsccguipuc3j,21061,arabic-iraqi-baghdadi,"Arabic, Iraqi Baghdadi",ar-acm|en,"Arabic, Iraqi Baghdadi",ar-acm,acm,core,,2026-09-03T07:00:06.934937+00:00,105,105,86,19,0,86,86,86,86,86,0,0,0,86,48,46,48,46,38,0,0,ar,42,84,declared metadata; canonical identity and stream health not guaranteed
cmokkw2ju03efqscchsvseyps,38242,arabic-juba,"Arabic, Juba",en,"Arabic, Juba",pga,pga,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokkqr680233qscc757aku7m,185355,arabic-khuzestani,"Arabic, Khuzestani",acm|en,"Arabic, Khuzestani",acm,acm,core,,2026-09-03T07:00:06.934937+00:00,75,75,62,13,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokkq2sf01xeqsccmxwg9960,184848,arabic-libyan,"Arabic, Libyan",ar-ayl|en,"Arabic, Libyan",ar-ayl,ayl,core,,2026-09-03T07:00:06.934937+00:00,79,79,64,15,0,64,64,64,64,64,0,0,0,64,35,34,35,34,29,0,0,ar,33,64,declared metadata; canonical identity and stream health not guaranteed
cmokktkg502sgqscc9x4o2w9g,22658,arabic-modern-standard,"Arabic, Modern Standard",ar|en,"Arabic, Modern Standard",ar,arb,core,,2026-09-03T07:00:06.934937+00:00,674,674,620,37,17,621,621,620,620,620,0,1,0,620,192,181,167,158,428,0,0,ar,154,602,declared metadata; canonical identity and stream health not guaranteed
cmokkygoq0404qscck9549q1b,53441,arabic-modern-standard-egyptian,"Arabic, Modern Standard (Egyptian)",ar-arb-EG|en,"Arabic, Modern Standard (Egyptian)",ar-arb-EG,arb,core,,2026-09-03T07:00:06.934937+00:00,155,155,134,19,2,134,134,134,134,134,0,0,0,134,83,78,61,58,51,0,0,ar,57,134,declared metadata; canonical identity and stream health not guaranteed
cmokkpa7e01qlqsccei6gqdey,184495,arabic-modern-standard-sharif,"Arabic, Modern Standard (Sharif)",ar-arb|en,"Arabic, Modern Standard (Sharif)",ar-arb,arb,core,,2026-09-03T07:00:06.934937+00:00,79,79,64,15,0,64,64,64,64,64,0,0,0,64,35,34,35,34,29,0,0,ar,33,64,declared metadata; canonical identity and stream health not guaranteed
cmokl1hww04qsqscc7xidemzc,8418,arabic-moroccan-spoken,"Arabic, Moroccan Spoken",ar-ary|en,"Arabic, Moroccan Spoken",ar-ary,ary,core,,2026-09-03T07:00:06.934937+00:00,220,220,197,20,3,197,197,197,197,197,0,0,0,197,95,89,73,69,102,0,0,ar,65,195,declared metadata; canonical identity and stream health not guaranteed
cmokkpp9c01u9qsccrgvifmu0,184591,arabic-najdi,"Arabic, Najdi",ars|en,"Arabic, Najdi",ars,ars,core,,2026-09-03T07:00:06.934937+00:00,14,14,9,4,1,9,9,9,9,9,0,0,0,9,6,5,6,5,3,0,0,en,5,9,declared metadata; canonical identity and stream health not guaranteed
cmokks0lj02ebqscc5qifqz08,20538,arabic-north-african,"Arabic, North African",ar-aao|en,"Arabic, North African",ar-aao,aao,core,,2026-09-03T07:00:06.934937+00:00,8,8,1,7,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,ar,1,1,declared metadata; canonical identity and stream health not guaranteed
cmokky6b103xjqsccc71swncc,53347,arabic-palestinian,"Arabic, Palestinian",ar-ajp|en,"Arabic, Palestinian",ar-ajp,apc,core,,2026-09-03T07:00:06.934937+00:00,175,175,154,19,2,154,154,154,154,154,0,0,0,154,93,87,71,67,61,0,0,ar,63,152,declared metadata; canonical identity and stream health not guaranteed
cmokkwvch03lrqscc0s9ekq8q,4532,arabic-saidi-spoken,"Arabic, Saidi Spoken",ar-aec|en,"Arabic, Saidi Spoken",ar-aec,aec,core,,2026-09-03T07:00:06.934937+00:00,151,151,132,17,2,132,132,132,132,132,0,0,0,132,80,75,58,55,52,0,0,ar,54,132,declared metadata; canonical identity and stream health not guaranteed
cmok1r8ow01xxqsv12ekteou0,15161,arabic-sanaani,"Arabic, Sanaani",ayn|en,"Arabic, Sanaani",ayn,ayn,core,,2026-09-03T07:00:06.934937+00:00,76,76,63,13,0,63,63,63,63,63,0,0,0,63,36,35,36,35,27,0,0,en,34,63,declared metadata; canonical identity and stream health not guaranteed
cmok1m26400pnqsv17m9jzlj7,13562,arabic-sudanese-spoken,"Arabic, Sudanese Spoken",ar-apd|en,"Arabic, Sudanese Spoken",ar-apd,apd,core,,2026-09-03T07:00:06.934937+00:00,178,178,155,21,2,155,155,155,155,155,0,0,0,155,94,88,72,68,61,0,0,ar,64,153,declared metadata; canonical identity and stream health not guaranteed
cmokkpqvg01ulqsccmiw74bhw,184627,arabic-taizzi-yemeni,"Arabic, Ta'Izzi Yemeni",ar-acq|en,"Arabic, Ta'Izzi Yemeni",ar-acq,acq,core,,2026-09-03T07:00:06.934937+00:00,132,132,116,15,1,116,116,116,116,116,0,0,0,116,67,63,57,54,49,0,0,ar,53,116,declared metadata; canonical identity and stream health not guaranteed
cmokks10102eeqscc9yys6sfu,20547,arabic-tunisian,"Arabic, Tunisian",ar-aeb|en,"Arabic, Tunisian",ar-aeb,aeb,core,,2026-09-03T07:00:06.934937+00:00,284,284,261,20,3,261,261,261,261,261,0,0,0,261,80,75,70,66,181,0,0,ar,62,259,declared metadata; canonical identity and stream health not guaranteed
cmok1qtfm01u6qsv1mzls17s4,145459,aralle,Aralle,atq|en,Aralle,atq,atq,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmok1ke1100asqsv1vu1rf5hd,11251,aramba,Aramba,en,Aramba,stk,stk,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmok1muek00wlqsv1k9v2jdbz,139498,arbore,Arbore,arv|en,Arbore,arv,arv,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmok1qcrh01q2qsv160dybtj5,144351,are,Are,en,Are,mwc,mwc,core,,2026-09-03T07:00:06.934937+00:00,79,79,63,16,0,63,63,63,63,63,0,0,0,63,35,34,35,34,28,0,0,en,33,63,declared metadata; canonical identity and stream health not guaranteed
cmok1mv4000wrqsv1ipz6ggeu,139524,arhe,Arhe,en,Arhe,atg,atg,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmok1k2x50080qsv12ncsiol3,10616,arifama-miniafia,Arifama-Miniafia,en,Arifama-Miniafia,aai,aai,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokl2n6a050wqsccewqj3921,99508,aringa,Aringa,en,Aringa,luc,luc,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokkzxog04ctqscc93ltd1dh,646,armenian,Armenian,en|hy,Armenian,hy,hye,core,,2026-09-03T07:00:06.934937+00:00,183,183,158,23,2,158,158,158,158,158,0,0,0,158,95,89,73,69,63,0,0,hy,0,0,declared metadata; canonical identity and stream health not guaranteed
cmokks1fo02ehqsccrj1ci80x,20550,armenian-western,"Armenian, Western",en|hy-arevmda,"Armenian, Western",hy-arevmda,hyw,core,,2026-09-03T07:00:06.934937+00:00,151,151,131,18,2,131,131,131,131,131,0,0,0,131,81,76,59,56,50,0,0,hy,0,0,declared metadata; canonical identity and stream health not guaranteed
cmok1mrvh00w0qsv1tce57df3,139342,arosi,Arosi,en,Arosi,aia,aia,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmok1t0i402cvqsv1dfdsq6pz,176089,arumanian,Arumanian,en|rup,Arumanian,rup,rup,core,,2026-09-03T07:00:06.934937+00:00,135,135,118,16,1,118,118,118,118,118,0,0,0,118,67,63,57,54,51,0,0,en,53,118,declared metadata; canonical identity and stream health not guaranteed
cmokkqh21020qqscc2btjol59,185199,asante-twi,Asante Twi,aka|en,Asante Twi,aka,aka,core,,2026-09-03T07:00:06.934937+00:00,157,157,137,17,3,137,137,137,137,137,0,0,0,137,84,79,62,59,53,0,0,en,58,137,declared metadata; canonical identity and stream health not guaranteed
cmok1n8gq00zxqsv1g42m0qdw,140060,ashaninka,Ashaninka,en,Ashaninka,cni,cni,core,,2026-09-03T07:00:06.934937+00:00,132,132,116,15,1,115,115,115,115,115,0,0,0,115,67,63,57,54,48,0,0,en,53,115,declared metadata; canonical identity and stream health not guaranteed
cmokkuhvq030bqsccgdrh65iw,23941,asheninca-pichis,Asheninca Pichis,en,Asheninca Pichis,cpu,cpu,core,,2026-09-03T07:00:06.934937+00:00,79,79,63,16,0,63,63,63,63,63,0,0,0,63,35,34,35,34,28,0,0,en,33,63,declared metadata; canonical identity and stream health not guaranteed
cmok1kjih00c5qsv1ziywvnpc,1171,assamese,Assamese,as|en,Assamese,as,asm,core,,2026-09-03T07:00:06.934937+00:00,158,158,138,17,3,138,138,138,138,138,0,0,0,138,82,77,60,57,56,0,0,as,0,0,declared metadata; canonical identity and stream health not guaranteed
cmokkqizu0217qsccgt74h6dr,185219,assamese-muslim,Assamese Muslim,asm|en,Assamese Muslim,asm,asm,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokks1wl02emqsccbyzfr8qb,20551,assyrian,Assyrian,aii|en,Assyrian,aii,aii,core,,2026-09-03T07:00:06.934937+00:00,132,132,116,15,1,116,116,116,116,116,0,0,0,116,67,63,57,54,49,0,0,en,53,116,declared metadata; canonical identity and stream health not guaranteed
cmokkst3902lmqsccgi3d6hl6,20963,ateso,Ateso,en,Ateso,teo,teo,core,,2026-09-03T07:00:06.934937+00:00,82,82,67,14,1,67,67,67,67,67,0,0,0,67,39,38,39,38,28,0,0,en,37,67,declared metadata; canonical identity and stream health not guaranteed
cmokl245p04wcqsccy5gzru61,97073,athpariya,Athpariya,aph|en,Athpariya,aph,aph,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokksk6u02jbqsccy8keblkg,20830,atitlan-mixe,Atitlan Mixe,en,Atitlan Mixe,neq,neq,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmok1ofl3019pqsv1oxq1mkql,141644,auhelawa,'Auhelawa,en,'Auhelawa,kud,kud,core,,2026-09-03T07:00:06.934937+00:00,79,79,63,16,0,63,63,63,63,63,0,0,0,63,35,34,35,34,28,0,0,en,33,63,declared metadata; canonical identity and stream health not guaranteed
cmokkqtw2023tqscchbnjfmdp,18698,aukaans,Aukaans,en,Aukaans,djk,djk,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmok1rufm022zqsv1y4c5f21v,15882,avar,Avar,av|en,Avar,av,ava,core,,2026-09-03T07:00:06.934937+00:00,78,78,63,15,0,63,63,63,63,63,0,0,0,63,35,34,35,34,28,0,0,av,0,0,declared metadata; canonical identity and stream health not guaranteed
cmok1s3vo0257qsv1o96hptfd,16111,avikam,Avikam,en,Avikam,avi,avi,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmok1m2hy00pqqsv14mrlnkpn,13567,avokaya,Avokaya,en,Avokaya,avu,avu,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmok1jbim001fqsv1zzplrwc0,100703,awa,Awa,en,Awa,vwa,vwa,core,,2026-09-03T07:00:06.934937+00:00,79,79,63,16,0,63,63,63,63,63,0,0,0,63,35,34,35,34,28,0,0,en,33,63,declared metadata; canonical identity and stream health not guaranteed
cmok1mwu800x6qsv15hpt3972,139568,awa-8,Awa (Papua New Guinea),en,Awa (Papua New Guinea),awb,awb,core,,2026-09-03T07:00:06.934937+00:00,75,75,62,13,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmok1o7re018aqsv1tmuh7rna,141518,awa-cuaiquer,Awa-Cuaiquer,en,Awa-Cuaiquer,kwi,kwi,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmok1myw800xoqsv1ci5w4tr6,139661,awad-bing,Awad Bing,en,Awad Bing,bcu,bcu,core,,2026-09-03T07:00:06.934937+00:00,79,79,63,16,0,63,63,63,63,63,0,0,0,63,35,34,35,34,28,0,0,en,33,63,declared metadata; canonical identity and stream health not guaranteed
cmokkyvv9043yqscc45163jj0,5603,awadhi,Awadhi,awa|en,Awadhi,awa,awa,core,,2026-09-03T07:00:06.934937+00:00,154,154,135,16,3,135,135,135,135,135,0,0,0,135,80,75,58,55,55,0,0,en,54,135,declared metadata; canonical identity and stream health not guaranteed
cmokkq7o401ylqsccx3vmnvcr,184922,awadhi-nepal,"Awadhi, Nepal",awa|en,"Awadhi, Nepal",awa,awa,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmok1mri800vxqsv1h0qjia33,139322,awajun,Awajun,agr|en,Awajun,agr,agr,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmok1jqx70053qsv13su57gs0,10231,awak,Awak,awo|en,Awak,awo,awo,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokky8av03y2qscc0motbebb,53389,awgni,Awgni,awn|en,Awgni,awn,awn,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmok1mxuz00xfqsv1r29dnltd,139611,awing,Awing,azo|en,Awing,azo,azo,core,,2026-09-03T07:00:06.934937+00:00,79,79,64,15,0,64,64,64,64,64,0,0,0,64,35,34,35,34,29,0,0,en,33,64,declared metadata; canonical identity and stream health not guaranteed
cmokkr2sj025yqscchf1nghb9,19468,awutu,Awutu,en,Awutu,afu,afu,core,,2026-09-03T07:00:06.934937+00:00,82,82,67,14,1,67,67,67,67,67,0,0,0,67,39,38,39,38,28,0,0,en,37,67,declared metadata; canonical identity and stream health not guaranteed
cmok1rqpy0223qsv14g7dwu5g,157289,ayizo-2,Ayizo,ayb|en,Ayizo,ayb,ayb,core,,2026-09-03T07:00:06.934937+00:00,67,67,55,12,0,55,55,55,55,55,0,0,0,55,32,31,32,31,23,0,0,en,30,55,declared metadata; canonical identity and stream health not guaranteed
2ac95374-267c-4296-a082-df3f8c6f5648,145621,ayizo-tori,Ayizo,ayb|en,Ayizo,ayb,ayb,core,,2026-09-03T07:00:06.934937+00:00,14,14,1,13,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,en,1,1,declared metadata; canonical identity and stream health not guaranteed
cmokkzhn1049eqsccq4s0bzy5,616,aymara-central,"Aymara, Central",ayr|en,"Aymara, Central",ayr,ayr,core,,2026-09-03T07:00:06.934937+00:00,175,175,154,19,2,154,154,154,154,154,0,0,0,154,93,87,71,67,61,0,0,en,63,152,declared metadata; canonical identity and stream health not guaranteed
cmok1mxjc00xcqsv1pqkpabom,139601,ayoreo,Ayoreo,ayo|en,Ayoreo,ayo,ayo,core,,2026-09-03T07:00:06.934937+00:00,79,79,63,16,0,63,63,63,63,63,0,0,0,63,35,34,35,34,28,0,0,en,33,63,declared metadata; canonical identity and stream health not guaranteed
cmokl22fn04vxqscce4qxotx8,96911,ayta-abellen,"Ayta, Abellen",abp|en,"Ayta, Abellen",abp,abp,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmok1mp9700vdqsv1f7l9ky5y,139244,ayta-ambala,"Ayta, Ambala",abc|en,"Ayta, Ambala",abc,abc,core,,2026-09-03T07:00:06.934937+00:00,80,80,64,16,0,64,64,64,64,64,0,0,0,64,35,34,35,34,29,0,0,en,33,64,declared metadata; canonical identity and stream health not guaranteed
cmok1l6b600hqqsv1czutqo2s,12596,ayta-mag-antsi,"Ayta, Mag-Antsi",en,"Ayta, Mag-Antsi",sgb,sgb,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmok1n1px00ycqsv1z55bqlrn,139772,ayta-mag-indi,"Ayta, Mag-Indi",blx|en,"Ayta, Mag-Indi",blx,blx,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokkvuy403chqscch3c5dpuv,355,azerbaijani-iran,"Azerbaijani, Iran",azb|en,"Azerbaijani, Iran",azb,azb,core,,2026-09-03T07:00:06.934937+00:00,110,110,89,21,0,89,89,89,89,89,0,0,0,89,49,47,49,47,40,0,0,en,43,87,declared metadata; canonical identity and stream health not guaranteed
cmokl06sk04f8qscc14nhhxwf,689,azerbaijani-north,"Azerbaijani, North",azj|en,"Azerbaijani, North",azj,azj,core,,2026-09-03T07:00:06.934937+00:00,191,191,166,23,2,166,166,166,166,166,0,0,0,166,102,96,80,76,64,0,0,en,72,164,declared metadata; canonical identity and stream health not guaranteed
cmokl25w004wrqscc25ywy5n6,97274,azha,Azha,aza|en,Azha,aza,aza,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokkskuc02jhqsccgbvlvfb6,20843,aztec-nahuatl-guerrero,Aztec Nahuatl Guerrero,en,Aztec Nahuatl Guerrero,ngu,ngu,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmok1my6r00xiqsv19xjixg22,139635,babanki,Babanki,bbk|en,Babanki,bbk,bbk,core,,2026-09-03T07:00:06.934937+00:00,79,79,64,15,0,64,64,64,64,64,0,0,0,64,35,34,35,34,29,0,0,en,33,64,declared metadata; canonical identity and stream health not guaranteed
cmokky4ob03x5qscchpv3k9kr,53330,bacama-bwatiye,Bacama-Bwatiye,bcy|en,Bacama-Bwatiye,bcy,bcy,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokkr64r026uqsccwxm4ksxv,19547,bada,Bada,en,Bada,bhz,bhz,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokkywwm0447qscceos0yy91,5613,badaga,Badaga,bfq|en,Badaga,bfq,bfq,core,,2026-09-03T07:00:06.934937+00:00,132,132,116,15,1,115,115,115,115,115,0,0,0,115,67,63,57,54,48,0,0,en,53,115,declared metadata; canonical identity and stream health not guaranteed
cmok1jpu6004uqsv14buj07nm,10221,bade,Bade,en,Bade,bde,bde,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokkpc0k01r3qscc4ieh34xh,184499,bado-parja,Bado Parja,bdv|en,Bado Parja,bdv,bdv,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmok1n6or00ziqsv1vnmevux8,139997,baeggu,Baeggu,en,Baeggu,bvd,bvd,core,,2026-09-03T07:00:06.934937+00:00,79,79,63,16,0,63,63,63,63,63,0,0,0,63,35,34,35,34,28,0,0,en,33,63,declared metadata; canonical identity and stream health not guaranteed
cmok1n6d200zfqsv1l8c0cvzh,139996,baelelea,Baelelea,en,Baelelea,bvc,bvc,core,,2026-09-03T07:00:06.934937+00:00,79,79,63,16,0,63,63,63,63,63,0,0,0,63,35,34,35,34,28,0,0,en,33,63,declared metadata; canonical identity and stream health not guaranteed
cmokkvk4y039rqsccteh1kd4g,2819,bafut,Bafut,bfd|en,Bafut,bfd,bfd,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokl03he04ecqscclivxklt4,6648,bagheli,Bagheli,bfy|en,Bagheli,bfy,bfy,core,,2026-09-03T07:00:06.934937+00:00,79,79,64,15,0,64,64,64,64,64,0,0,0,64,35,34,35,34,29,0,0,en,33,64,declared metadata; canonical identity and stream health not guaranteed
cmokkz1ci045bqsccwbc0uiaa,5699,bagri,Bagri,bgq|en,Bagri,bgq,bgq,core,,2026-09-03T07:00:06.934937+00:00,138,138,121,15,2,121,121,121,121,121,0,0,0,121,67,63,57,54,54,0,0,en,53,121,declared metadata; canonical identity and stream health not guaranteed
cmok1sl8u029bqsv10zouh3p0,170534,bahasa-melayu-2,Bahasa Melayu,en,Bahasa Melayu,zlm,zlm,core,,2026-09-03T07:00:06.934937+00:00,13,13,4,9,0,4,4,4,4,4,0,0,0,4,1,1,1,1,3,0,0,en,1,2,declared metadata; canonical identity and stream health not guaranteed
cmokkr1lz025nqsccqxzevhbs,19391,bahnar,Bahnar,bdq|en,Bahnar,bdq,bdq,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokkw7ry03frqscc6pu1ad6o,3948,bai,Bai,bca|en,Bai,bca,bca,core,,2026-09-03T07:00:06.934937+00:00,79,79,64,15,0,64,64,64,64,64,0,0,0,64,35,34,35,34,29,0,0,en,33,64,declared metadata; canonical identity and stream health not guaranteed
